timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1537456282.243178,1.462622,1.396379,-0.164127,-0.056566,0.315910,0.513841,0.172519,-0.984828,-0.018735,0.002195,0.033320,0.044370,10.360167,-40.892902,21.892517,,,,,,,
1537456282.273045,1.447158,1.409926,-0.160700,0.027726,-1.027544,0.206445,0.158953,-0.987088,-0.019753,0.018537,0.055753,-0.124946,10.108778,-40.950241,22.006042,,,,,,,
1537456282.302912,1.435930,1.417949,-0.141543,-0.051906,0.279026,0.248895,0.150869,-0.988342,-0.020471,-0.119634,0.016982,-0.141775,9.658754,-41.126766,21.928162,,,,,,,
1537456282.332779,1.424892,1.422957,-0.128379,-0.042608,0.000802,0.237508,0.145733,-0.989092,-0.021415,0.050022,0.008425,-0.017113,9.365204,-41.088001,21.944458,,,,,,,
1537456282.362647,1.396232,1.437304,-0.098768,-0.008523,-0.382762,0.654961,0.131070,-0.991103,-0.023115,0.249225,-0.030259,-0.131532,8.732738,-41.312180,21.831543,,,,,,,
1537456282.392514,1.336807,1.455389,-0.080233,0.022132,-1.358572,0.534288,0.112011,-0.993348,-0.026698,-0.175564,0.037660,0.067760,8.972502,-41.294029,22.020691,,,,,,,
1537456282.422381,1.308403,1.460299,-0.067922,-0.027921,0.225882,-0.009081,0.106495,-0.993901,-0.028603,-0.032322,-0.111674,0.158974,9.156294,-41.274582,21.679260,,,,,,,
1537456282.452248,1.311532,1.461197,-0.049058,-0.012412,0.283720,-0.005630,0.105721,-0.994000,-0.028041,0.009681,0.047986,-0.194386,8.837856,-41.192932,21.949097,,,,,,,
1537456282.482115,1.314387,1.460648,-0.055990,-0.010183,0.033704,0.025604,0.106328,-0.993940,-0.027877,0.048289,-0.033389,0.081191,8.754944,-41.477314,21.836975,,,,,,,
1537456282.511983,1.311196,1.462566,-0.048001,-0.011206,0.116278,0.005984,0.104395,-0.994149,-0.027727,-0.009882,0.007699,-0.016341,8.588999,-41.603706,21.664856,,,,,,,
1537456282.541850,1.315661,1.457859,-0.046910,-0.060891,0.153263,-0.200316,0.109046,-0.993629,-0.028441,0.061685,0.014198,-0.002809,8.554958,-41.584373,21.761536,,,,,,,
1537456282.571717,1.309495,1.455536,-0.042148,-0.004074,-0.180849,0.070346,0.111096,-0.993365,-0.029709,-0.003460,-0.070203,-0.020187,8.500261,-41.440269,21.686646,,,,,,,
1537456282.601584,1.306836,1.456565,-0.038415,-0.008012,0.168976,0.027920,0.110034,-0.993483,-0.029739,-0.001376,-0.020632,0.005279,8.551706,-41.577499,21.726501,,,,,,,
1537456282.631451,1.302082,1.457505,-0.030223,-0.024970,0.041011,-0.042122,0.108988,-0.993589,-0.030013,0.045187,0.030043,-0.022646,8.353386,-41.462158,21.705505,,,,,,,
1537456282.661319,1.310621,1.453518,-0.044050,0.059521,-0.331950,-0.160547,0.113068,-0.993131,-0.030100,0.045684,-0.056613,-0.038870,8.557507,-41.194275,21.888489,,,,,,,
1537456282.691186,1.323020,1.452939,-0.062108,0.034166,0.040858,0.041271,0.113995,-0.993063,-0.028838,-0.052273,0.035757,0.018981,8.754078,-41.494534,21.772949,,,,,,,
1537456282.721053,1.325524,1.455717,-0.058816,0.002276,0.290715,0.126941,0.111386,-0.993386,-0.027881,0.025592,-0.018547,0.024830,8.504229,-41.525620,21.723633,,,,,,,
1537456282.750920,1.330874,1.457100,-0.060652,0.043908,-0.092548,0.007717,0.110202,-0.993544,-0.026959,0.071652,-0.015337,-0.053470,8.465343,-41.434963,22.013855,,,,,,,
1537456282.780787,1.338413,1.460054,-0.087674,0.279231,-1.796123,0.305741,0.107546,-0.993874,-0.025452,-0.064943,-0.255561,-0.210312,8.683786,-41.408939,21.765991,,,,,,,
1537456282.810655,1.356250,1.464169,-0.117260,-0.071522,0.702974,-0.015955,0.103985,-0.994321,-0.022658,0.053745,0.244244,0.185317,9.035841,-41.286819,21.712952,,,,,,,
1537456282.840522,1.344787,1.464537,-0.070072,-0.112004,0.875791,0.303523,0.103362,-0.994360,-0.023767,-0.154250,-0.195536,-0.054312,8.525059,-41.278503,21.846008,,,,,,,
1537456282.870389,1.325185,1.476870,-0.053600,0.081702,-0.680227,0.207021,0.090973,-0.995592,-0.022805,0.252151,0.027926,-0.112861,7.712774,-41.492832,21.749207,,,,,,,
1537456282.900256,1.288717,1.483133,-0.049304,0.055575,-1.928824,0.367471,0.084090,-0.996160,-0.024370,0.188889,0.072271,-0.226942,7.851164,-41.567848,21.859314,,,,,,,
1537456282.930123,1.129790,1.505832,0.044875,-0.036760,-1.546063,0.902244,0.058707,-0.997891,-0.027710,0.106820,0.025341,0.245789,8.769661,-41.399467,21.612488,,,,,,,
1537456282.959991,0.912979,1.519750,0.217083,0.009500,-1.855474,0.344987,0.040377,-0.998697,-0.031196,-0.115282,-0.107107,-0.106118,8.924294,-41.503742,21.705872,,,,,,,
1537456282.989858,0.910176,1.519417,0.166615,0.094709,-1.925406,-0.329813,0.040549,-0.998680,-0.031511,-0.098548,-0.055763,-0.030043,10.298822,-41.485336,21.396179,,,,,,,
1537456283.019725,0.975972,1.515335,0.044133,0.138924,-2.176598,-0.036925,0.045908,-0.998462,-0.031060,0.141058,0.006794,-0.158439,11.632071,-41.313644,21.451843,,,,,,,
1537456283.049592,0.917717,1.522577,0.044196,0.126624,-1.527191,0.317186,0.038275,-0.998838,-0.029283,0.200205,0.033612,0.070253,13.521792,-41.347210,20.718262,,,,,,,
1537456283.079459,0.663211,1.533418,0.279701,-0.055114,0.111367,0.615074,0.023000,-0.999301,-0.029439,-0.083745,0.000400,0.167486,13.635083,-41.264755,20.794495,,,,,,,
1537456283.109327,0.196013,1.539532,0.761056,-0.023703,0.553172,0.372013,0.006085,-0.999511,-0.030648,-0.287152,-0.054627,0.006356,12.326926,-41.464638,21.355957,,,,,,,
1537456283.139194,0.121254,1.538836,0.857094,-0.044494,0.719221,0.061906,0.003864,-0.999489,-0.031714,0.103069,0.012627,-0.016611,11.921167,-41.497269,21.327148,,,,,,,
1537456283.169061,0.066858,1.538701,0.926967,0.000048,0.469775,0.078039,0.002144,-0.999485,-0.032017,-0.001457,-0.013714,-0.005398,11.354031,-41.587032,21.433289,,,,,,,
1537456283.198928,-0.046452,1.538065,1.060381,-0.052932,0.912006,0.159993,-0.001520,-0.999464,-0.032690,-0.056525,0.057387,0.033407,10.903484,-41.629326,21.508850,,,,,,,
1537456283.228795,-0.017571,1.536364,1.074361,-0.045220,1.618728,0.022487,-0.000605,-0.999407,-0.034416,0.062479,-0.016279,-0.000282,9.642080,-41.789215,21.719360,,,,,,,
1537456283.258663,0.033838,1.536865,1.039469,0.058733,0.008560,-0.130629,0.001148,-0.999424,-0.033900,0.140851,-0.142818,-0.049672,8.890921,-41.951916,21.813232,,,,,,,
1537456283.288530,0.114508,1.538877,0.960068,0.080012,-0.152309,-0.056857,0.003646,-0.999491,-0.031698,-0.070540,-0.020254,-0.043803,9.049099,-41.573723,21.881714,,,,,,,
1537456283.318397,0.133954,1.541385,0.936654,0.057873,-0.057109,0.036898,0.003928,-0.999568,-0.029145,0.075723,0.100291,-0.003020,9.055325,-41.602791,21.935059,,,,,,,
1537456283.348264,0.245405,1.545278,0.798208,0.339587,-1.689065,-0.243781,0.006199,-0.999674,-0.024753,0.141246,-0.502874,-0.166089,9.522015,-41.714142,21.904785,,,,,,,
1537456283.378131,0.666108,1.555506,0.331999,0.261477,-1.147465,-0.097813,0.009451,-0.999883,-0.012025,-0.040563,0.522695,0.106400,10.366165,-41.403191,22.230103,,,,,,,
1537456283.407999,0.761970,1.553195,0.214311,-0.079808,-0.590201,0.072917,0.012147,-0.999845,-0.012730,-0.075670,-0.060046,0.018651,11.618319,-41.090183,22.281860,,,,,,,
1537456283.437866,0.702646,1.551832,0.259474,-0.053684,-0.456929,-0.053189,0.012250,-0.999820,-0.014466,0.064684,-0.020566,0.041780,12.071873,-41.111286,21.817993,,,,,,,
1537456283.467733,0.687690,1.551447,0.253831,0.047958,-1.037483,-0.009098,0.012283,-0.999813,-0.014953,0.066666,-0.015980,-0.128022,12.523779,-41.267754,21.647034,,,,,,,
1537456283.497600,0.705544,1.551298,0.209910,-0.054306,-0.449150,-0.004254,0.012632,-0.999810,-0.014830,-0.010664,0.089532,0.055220,13.468506,-41.020020,21.481628,,,,,,,
1537456283.527467,0.525752,1.549052,0.395240,-0.142164,0.282615,-0.054982,0.010905,-0.999764,-0.018794,-0.120997,-0.018120,-0.009999,13.435646,-41.060081,21.582825,,,,,,,
1537456283.557335,0.634695,1.547568,0.269372,0.123897,-1.059871,-0.037834,0.013763,-0.999730,-0.018692,0.172287,-0.141658,-0.101669,13.826487,-41.374691,21.192749,,,,,,,
1537456283.587202,1.117175,1.535254,-0.246864,0.069607,-0.962759,-1.060729,0.031931,-0.999368,-0.015567,0.235464,0.042917,0.024692,14.527315,-41.175201,21.168396,,,,,,,
1537456283.617069,1.226890,1.519316,-0.368278,-0.123096,0.021472,-0.065695,0.048442,-0.998675,-0.017349,0.035130,0.037768,0.078155,16.100868,-40.766144,20.933533,,,,,,,
1537456283.646936,1.120981,1.518699,-0.249465,-0.184693,0.450726,-0.018536,0.046891,-0.998643,-0.022640,-0.454560,-0.059874,-0.040180,16.094067,-40.628860,21.202148,,,,,,,
1537456283.676803,1.017957,1.519477,-0.130504,-0.167431,0.767323,0.192998,0.043655,-0.998683,-0.026936,0.134629,-0.047993,0.021504,15.623969,-40.927151,21.211792,,,,,,,
1537456283.706671,0.875492,1.520587,0.043344,-0.265577,1.204218,0.195435,0.038536,-0.998740,-0.032150,-0.019966,0.073752,0.019012,14.954321,-41.147964,21.150818,,,,,,,
1537456283.736538,0.659080,1.520836,0.301982,-0.292863,1.443058,0.438557,0.030583,-0.998752,-0.039480,-0.116383,0.022419,0.013098,13.216518,-41.427654,21.515320,,,,,,,
1537456283.766405,0.453246,1.517906,0.555958,-0.326356,1.592485,0.208755,0.023149,-0.998602,-0.047527,0.128798,0.113485,-0.069340,12.397490,-41.716576,21.593445,,,,,,,
1537456283.796272,0.344955,1.511878,0.701237,-0.264053,0.742486,0.185378,0.019911,-0.998265,-0.055413,0.091051,-0.137889,-0.007515,10.645521,-42.186222,21.521423,,,,,,,
1537456283.826139,0.324654,1.507408,0.748199,-0.143437,0.907739,-0.006527,0.020205,-0.997992,-0.060033,-0.038103,-0.103159,-0.003611,10.218208,-42.411972,21.476562,,,,,,,
1537456283.856007,0.305232,1.503885,0.782507,-0.131108,0.226816,-0.028368,0.020090,-0.997762,-0.063763,0.035528,0.003149,-0.037342,9.574860,-42.429493,21.440369,,,,,,,
1537456283.885874,0.314564,1.499707,0.780546,-0.130090,0.198918,-0.022907,0.021973,-0.997474,-0.067534,0.037933,0.014686,-0.015992,9.542112,-42.584824,21.250122,,,,,,,
1537456283.915741,0.307603,1.495828,0.793191,-0.145278,0.191715,0.007391,0.022676,-0.997191,-0.071377,0.071471,0.007308,0.010601,9.416819,-42.483013,21.204895,,,,,,,
1537456283.945608,0.298918,1.491665,0.805272,-0.146805,0.097992,-0.055869,0.023277,-0.996871,-0.075539,-0.029305,-0.008943,-0.012825,9.464977,-42.647610,20.955139,,,,,,,
1537456283.975475,0.301611,1.487308,0.810741,-0.144940,0.350648,0.013878,0.024771,-0.996517,-0.079625,0.045190,-0.023259,0.028126,9.310732,-42.601265,20.968750,,,,,,,
1537456284.005343,0.291373,1.483522,0.825180,-0.126813,-0.020014,-0.000411,0.025038,-0.996194,-0.083486,0.050005,0.000070,-0.035594,9.299950,-42.933109,20.809143,,,,,,,
1537456284.035210,0.275291,1.480611,0.842868,-0.099234,0.114074,0.029898,0.024480,-0.995936,-0.086667,0.021342,-0.008809,-0.003101,9.276115,-42.975937,20.798645,,,,,,,
1537456284.065077,0.274588,1.478521,0.847326,-0.057602,0.120958,-0.009696,0.024982,-0.995746,-0.088681,-0.012271,-0.019895,-0.017917,9.197460,-43.135674,20.707703,,,,,,,
1537456284.094944,0.260733,1.477750,0.864169,-0.014407,0.013574,0.068425,0.023949,-0.995674,-0.089761,0.055153,-0.012657,-0.033606,9.027653,-43.165852,20.623596,,,,,,,
1537456284.124811,0.242385,1.478645,0.881024,0.040804,-0.068531,0.076851,0.022085,-0.995757,-0.089322,0.030467,-0.001863,-0.027469,9.091887,-43.105606,20.530090,,,,,,,
1537456284.154680,0.203404,1.481537,0.918520,0.099779,-0.107310,0.164738,0.018005,-0.996019,-0.087293,0.051942,-0.010496,-0.071627,8.797127,-43.173748,20.739807,,,,,,,
1537456284.184546,0.153074,1.486220,0.964634,0.159272,-0.136923,0.159954,0.012878,-0.996426,-0.083473,0.019821,-0.003498,-0.035134,8.533274,-43.134769,21.007751,,,,,,,
1537456284.214413,0.096664,1.491860,1.018771,0.179285,-0.066033,0.203639,0.007609,-0.996886,-0.078470,0.033712,-0.007173,-0.024633,8.443338,-43.218277,21.372131,,,,,,,
1537456284.244280,0.011775,1.497239,1.099235,0.182770,-0.227034,0.218333,0.000865,-0.997296,-0.073469,0.028935,-0.013050,-0.028384,8.161072,-42.996780,21.460938,,,,,,,
1537456284.274148,-0.078898,1.502313,1.186583,0.177483,-0.042367,0.208872,-0.005392,-0.997656,-0.068199,-0.002253,0.000998,0.027931,8.023382,-42.866005,21.744446,,,,,,,
1537456284.304015,-0.178400,1.506113,1.283179,0.146401,-0.170921,0.203114,-0.011468,-0.997909,-0.063599,0.018151,-0.020310,-0.022308,7.572439,-42.749020,21.948425,,,,,,,
1537456284.333882,-0.259497,1.508298,1.363552,0.081605,-0.010821,0.104031,-0.016023,-0.998048,-0.060355,0.038698,0.010941,0.036810,7.345789,-42.562832,22.076538,,,,,,,
1537456284.363750,-0.291588,1.509477,1.389057,0.040284,-0.291323,-0.027171,-0.017612,-0.998121,-0.058678,-0.054028,-0.035952,0.007927,7.361496,-42.587303,22.050110,,,,,,,
1537456284.393616,-0.252076,1.510256,1.348619,-0.026747,-0.024502,-0.049126,-0.015087,-0.998168,-0.058578,0.001034,-0.020173,0.023986,7.547062,-42.592430,22.049377,,,,,,,
1537456284.423483,-0.222208,1.509267,1.311706,-0.057540,-0.145884,-0.118797,-0.013548,-0.998108,-0.059965,-0.022172,0.000046,0.086118,7.599136,-42.539139,22.164856,,,,,,,
1537456284.453351,-0.128954,1.506664,1.222653,-0.163401,0.079263,-0.177668,-0.008239,-0.997944,-0.063539,0.086349,-0.059505,-0.000181,7.680054,-42.483475,22.098511,,,,,,,
1537456284.483218,-0.042105,1.501021,1.122694,-0.243998,-0.690088,-0.246240,-0.002934,-0.997567,-0.069645,-0.132579,0.032006,0.015156,8.056864,-42.599255,21.823608,,,,,,,
1537456284.513085,0.062150,1.492427,1.009034,-0.317555,0.038383,-0.282467,0.004862,-0.996931,-0.078125,-0.315897,0.032499,0.152848,8.633274,-42.597580,21.638367,,,,,,,
1537456284.542953,0.181919,1.480358,0.906000,-0.435425,1.230016,-0.525574,0.016338,-0.995913,-0.088815,-0.091167,-0.050092,0.011667,9.621834,-43.147743,20.627258,,,,,,,
1537456284.572819,0.356492,1.464494,0.771400,-0.404451,0.533975,-0.527652,0.037026,-0.994355,-0.099423,0.251335,0.051957,-0.016772,9.859453,-43.197803,20.350891,,,,,,,
1537456284.602687,0.478048,1.445380,0.646730,-0.351117,0.318917,-0.691870,0.057543,-0.992146,-0.111059,-0.051791,-0.054455,0.028921,10.761389,-43.273258,19.985596,,,,,,,
1537456284.632555,0.585828,1.428423,0.561950,-0.274317,0.864995,-0.621848,0.078450,-0.989882,-0.118231,-0.043309,0.048964,-0.065637,11.557550,-43.595760,19.512573,,,,,,,
1537456284.662421,0.685416,1.412323,0.481721,-0.101676,0.544349,-0.629322,0.099893,-0.987469,-0.122170,0.064429,-0.032733,-0.068352,11.735277,-43.351540,19.254822,,,,,,,
1537456284.692288,0.774667,1.401999,0.403430,0.138142,0.268787,-0.510272,0.117510,-0.985787,-0.120059,0.119413,0.044000,-0.186398,12.553692,-43.255459,19.360535,,,,,,,
1537456284.722155,0.872430,1.397511,0.312591,0.363273,0.366923,-0.405794,0.132055,-0.985024,-0.110860,0.055568,0.012276,-0.089854,12.871831,-43.041199,19.413330,,,,,,,
1537456284.752023,0.980905,1.396699,0.213996,0.496657,0.251195,-0.312207,0.143944,-0.984883,-0.096356,0.000373,-0.041316,-0.207965,13.084359,-42.405651,19.628357,,,,,,,
1537456284.781890,1.072451,1.403867,0.136330,0.493594,0.554510,0.189516,0.145944,-0.986100,-0.079416,0.340445,0.025269,0.047053,12.849660,-42.208412,20.076599,,,,,,,
1537456284.811758,1.129854,1.420171,0.071469,0.585819,-0.388999,0.405292,0.135701,-0.988677,-0.064042,0.138393,-0.037125,-0.038253,12.132707,-41.768562,20.709290,,,,,,,
1537456284.841624,1.208266,1.441446,-0.004493,0.625409,0.227753,0.571790,0.120604,-0.991646,-0.045744,0.017854,0.011513,-0.020280,11.525114,-41.741562,20.964661,,,,,,,
1537456284.871491,1.331697,1.462313,-0.122411,0.656468,0.283012,0.523706,0.105187,-0.994121,-0.025641,-0.014168,0.003750,-0.002817,10.007816,-41.052956,21.846497,,,,,,,
1537456284.901360,1.513613,1.483665,-0.294806,0.654293,0.303091,0.660952,0.086876,-0.996206,-0.004973,0.106132,-0.021723,-0.011293,9.075823,-40.797344,22.401306,,,,,,,
1537456284.931226,1.775231,1.501818,-0.559815,0.647226,-0.358367,0.628929,0.067483,-0.997622,0.013991,0.016440,0.003786,-0.038634,7.523712,-40.220623,23.286438,,,,,,,
1537456284.961093,2.136724,1.510033,-0.927518,0.650037,-0.023064,0.493792,0.051255,-0.998155,0.032559,-0.065369,-0.002624,-0.000775,6.828257,-40.057384,23.278320,,,,,,,
1537456284.990960,2.479556,1.505851,-1.270743,0.615267,0.058977,0.310203,0.039893,-0.997892,0.051186,-0.080527,0.036268,0.031227,5.795713,-39.526630,24.389587,,,,,,,
1537456285.020828,2.697732,1.495728,-1.485820,0.504011,0.087579,0.228188,0.032206,-0.997184,0.067731,-0.003184,-0.017449,0.025928,5.571566,-39.103481,24.580933,,,,,,,
1537456285.050695,2.815725,1.484788,-1.606713,0.457370,-0.271134,0.117834,0.027499,-0.996304,0.081378,0.004606,-0.040287,0.017270,4.774723,-38.605278,25.069458,,,,,,,
1537456285.080562,2.856103,1.473450,-1.655346,0.360186,-0.105594,-0.029281,0.027371,-0.995266,0.093254,-0.050091,-0.029713,0.035972,4.717896,-38.444862,25.379028,,,,,,,
1537456285.110430,2.868036,1.463391,-1.664517,0.322217,0.053371,-0.088708,0.028961,-0.994238,0.103213,-0.001022,-0.001978,0.025694,4.792553,-37.804123,25.682312,,,,,,,
1537456285.140296,2.861175,1.454307,-1.659981,0.260377,-0.080193,-0.085004,0.032166,-0.993223,0.111685,0.054138,-0.023852,-0.009680,4.899569,-37.719566,25.886902,,,,,,,
1537456285.170163,2.856933,1.447104,-1.658532,0.202424,-0.193489,-0.099636,0.034648,-0.992360,0.118412,0.006551,0.003194,0.040935,4.894812,-37.544792,25.954224,,,,,,,
1537456285.200031,2.826992,1.439882,-1.631683,0.187965,0.120699,-0.199003,0.040394,-0.991443,0.124134,-0.075917,-0.025723,0.068249,5.246893,-37.153831,26.300659,,,,,,,
1537456285.229898,2.814091,1.432484,-1.608759,0.219803,0.185934,-0.187570,0.044350,-0.990450,0.130542,0.003364,0.057558,-0.040607,5.220379,-37.055458,26.279236,,,,,,,
1537456285.259765,2.800028,1.424958,-1.586424,0.199634,0.425639,-0.172439,0.048676,-0.989384,0.136924,0.035552,-0.033412,-0.016639,5.098698,-36.789307,26.199951,,,,,,,
1537456285.289632,2.785100,1.416950,-1.562763,0.210478,0.015034,-0.241619,0.053478,-0.988189,0.143603,0.009586,-0.015488,-0.129611,5.031286,-36.582695,26.569214,,,,,,,
1537456285.319499,2.742130,1.408164,-1.520403,0.185329,0.079134,-0.348754,0.062972,-0.986804,0.149165,-0.114272,-0.000775,0.098317,5.643297,-36.217331,26.400940,,,,,,,
1537456285.349367,2.724025,1.400016,-1.488640,0.177357,0.434281,-0.204824,0.068921,-0.985452,0.155347,0.135745,-0.015677,-0.032041,5.456757,-36.304665,26.383545,,,,,,,
1537456285.379234,2.696883,1.392663,-1.465952,0.182818,-0.366929,-0.247029,0.076227,-0.984176,0.159957,-0.009104,-0.058594,-0.024001,5.793070,-36.084229,26.447693,,,,,,,
1537456285.409101,2.678685,1.385109,-1.441262,0.121814,0.448404,-0.278828,0.082443,-0.982810,0.165192,-0.017883,-0.012430,0.006393,5.975420,-36.016590,26.415405,,,,,,,
1537456285.438968,2.631223,1.378424,-1.388592,-0.018180,0.024783,-0.456265,0.093395,-0.981553,0.166823,-0.038402,-0.004088,0.107454,6.179722,-35.886894,26.474060,,,,,,,
1537456285.468836,2.556585,1.372710,-1.308791,-0.142345,0.224856,-0.620877,0.108671,-0.980445,0.164068,-0.133024,0.007209,0.129038,6.368301,-35.847069,26.106140,,,,,,,
1537456285.498703,2.469991,1.364925,-1.209048,-0.212438,0.323713,-0.738596,0.127198,-0.978883,0.160025,-0.040452,-0.039015,0.041132,7.147911,-36.017220,26.010742,,,,,,,
1537456285.528570,2.375406,1.356848,-1.109237,-0.290342,0.090593,-0.710403,0.147221,-0.977200,0.152989,0.051342,-0.029025,0.016155,7.584373,-36.077030,25.767517,,,,,,,
1537456285.558437,2.282302,1.347832,-1.009874,-0.354582,0.137324,-0.725802,0.167472,-0.975246,0.144386,0.030312,-0.011829,0.009590,9.101028,-36.140823,25.608887,,,,,,,
1537456285.588304,2.193998,1.339465,-0.915686,-0.393469,-0.003692,-0.667393,0.186174,-0.973362,0.133813,-0.002519,0.031849,0.061088,9.594578,-36.348278,25.233032,,,,,,,
1537456285.618171,2.111573,1.328856,-0.825270,-0.395738,0.332467,-0.650174,0.205399,-0.970875,0.123339,0.009475,-0.041073,0.018675,10.681873,-36.607586,24.548218,,,,,,,
1537456285.648039,2.043202,1.319701,-0.753273,-0.345463,-0.248082,-0.500247,0.221252,-0.968641,0.113059,0.170777,-0.023821,-0.092139,11.267935,-36.907825,24.447021,,,,,,,
1537456285.677906,1.968780,1.310825,-0.691819,-0.375707,-0.492478,-0.484051,0.236962,-0.966397,0.099623,0.010169,-0.042910,-0.025252,12.681618,-37.001434,23.939026,,,,,,,
1537456285.707773,1.888861,1.301603,-0.620532,-0.551827,-0.337530,-0.551055,0.252613,-0.963986,0.083171,-0.085484,-0.026676,0.144780,13.384758,-37.037453,23.580383,,,,,,,
1537456285.737640,1.791159,1.289547,-0.528389,-0.823275,-0.420251,-0.671279,0.270843,-0.960709,0.060669,-0.052978,-0.119262,0.091919,14.761497,-37.218140,22.802246,,,,,,,
1537456285.767507,1.670574,1.271471,-0.413782,-1.094344,-0.269176,-0.838679,0.293408,-0.955536,0.029373,-0.134274,-0.342209,0.057755,15.750629,-37.418884,22.088257,,,,,,,
1537456285.797375,1.546139,1.241806,-0.297354,-1.280528,-0.618964,-1.150361,0.322988,-0.946369,-0.007966,-0.221075,-0.527340,0.038590,18.119225,-37.887619,20.530518,,,,,,,
1537456285.827242,1.426957,1.199646,-0.179522,-1.548491,-0.210994,-1.458824,0.358941,-0.931911,-0.051989,-0.438531,-0.484364,0.331530,21.010405,-38.048172,18.522949,,,,,,,
1537456285.857109,1.338642,1.143136,-0.078894,-1.676315,0.305516,-1.683758,0.403616,-0.909939,-0.095421,-0.322057,-0.532688,0.367592,22.972013,-38.099152,17.411255,,,,,,,
1537456285.886976,1.262013,1.077286,0.000953,-1.829266,-0.252018,-1.831274,0.451314,-0.880675,-0.143963,-0.374410,-0.470460,0.410168,27.127171,-36.909836,14.918396,,,,,,,
1537456285.916844,1.200266,1.001295,0.072170,-2.120328,0.097789,-2.218530,0.502618,-0.842170,-0.195254,-0.475519,-0.419717,0.379336,29.324203,-36.011719,13.384216,,,,,,,
1537456285.946711,1.187301,0.909822,0.125321,-2.099352,1.848252,-2.501039,0.569295,-0.789394,-0.229694,-0.097997,-0.420689,0.443073,33.744961,-33.096870,11.347107,,,,,,,
1537456285.976578,1.191052,0.835390,0.184063,-1.965035,1.203523,-0.732190,0.623093,-0.741558,-0.248687,-0.413926,-0.264164,0.328292,35.165932,-31.268995,10.852966,,,,,,,
